,Name,Category,Subcategory,Safety_rating,Quality_rating,Total_rating
208,Любятово - Завтраки готовые: шарики шоколадные ,Бакалея,Сухие завтраки (шарики шоколадные),5.000,5.000,4.0400
209,Metro Chef - Шарики со вкусом шоколада ,Бакалея,Сухие завтраки (шарики шоколадные),3.250,5.000,3.4050
210,"Mamori - Завтраки сухие Crunchy тм Mamori: шарики шоколадные, хрустящие ",Бакалея,Сухие завтраки (шарики шоколадные),1.500,5.000,3.0038
211,Ого!  - Сухие завтраки «Десять витаминов» Choca ,Бакалея,Сухие завтраки (шарики шоколадные),1.500,5.000,2.9163
212,"Каждый День - Сухие завтраки глазированные, без добавления витаминов, сладкие: шоколадные шарики. ",Бакалея,Сухие завтраки (шарики шоколадные),1.500,5.000,2.7225
213,Spar  - Завтраки сухие. Хлопья кукурузные ,Бакалея,Сухие завтраки (шарики шоколадные),0.000,5.000,2.2588
214,"Хороший день - Продукты экструзионной технологии сухие. Снеки хрустящие, фигурные, глазированне шоколадным сиропом: шарики ",Бакалея,Сухие завтраки (шарики шоколадные),0.000,5.000,2.1463
215,"Маша и Медведь - Завтраки сухие, зерновые. Шарики шоколадные ",Бакалея,Сухие завтраки (шарики шоколадные),0.000,5.000,2.0850
216,"Nesquik - Nesquik. Готовый шоколадный завтрак, обогащенный витаминами и минеральными веществами ",Бакалея,Сухие завтраки (шарики шоколадные),5.000,5.000,0.0000
217,"Вкусвилл - Продукт экструзионной технологии, сухой. Снеки хрустящие, глазированные шоколадным сиропом: шарики ",Бакалея,Сухие завтраки (шарики шоколадные),1.500,5.000,0.0000
218,Дансония - Сухие завтраки глазированные: шарики со вкусом шоколада ,Бакалея,Сухие завтраки (шарики шоколадные),1.500,5.000,0.0000
219,"Лента - Завтраки сухие, экструзионные, из зернового сырья, обогащенные витаминми и минеральными веществами, глазированные. Шарики шоколадные. ",Бакалея,Сухие завтраки (шарики шоколадные),5.000,5.000,0.0000
220,"О’кей - Сухой завтрак: шарики ароматизированные, глазированные, с какао «О’кей» ",Бакалея,Сухие завтраки (шарики шоколадные),1.500,5.000,0.0000
221,365 дней - Гречневая крупа ,Бакалея,Гречневая крупа,5.000,5.000,5.0000
222,Fine Life - Гречневая крупа ,Бакалея,Гречневая крупа,5.000,5.000,5.0000
223,Globus - Гречневая крупа ,Бакалея,Гречневая крупа,5.000,5.000,5.0000
224,Makfa - Гречневая крупа ,Бакалея,Гречневая крупа,5.000,5.000,5.0000
225,Греча - Крупа гречневая ядрица быстроразваривающаяся ,Бакалея,Гречневая крупа,5.000,5.000,5.0000
226,"Гудвилл - «Гудвилл» Крупа гречневая ядрица, быстроразваривающаяся ",Бакалея,Гречневая крупа,5.000,5.000,5.0000
227,Дон Густо - Гречневая крупа ,Бакалея,Гречневая крупа,5.000,5.000,5.0000
228,"Мелькруп - «Мелькруп» Крупа гречневая ядрица, быстроразваривающаяся ",Бакалея,Гречневая крупа,5.000,5.000,5.0000
229,Мистраль - Гречневая крупа ,Бакалея,Гречневая крупа,5.000,5.000,5.0000
230,Националь - Гречневая крупа ,Бакалея,Гречневая крупа,5.000,5.000,5.0000
