,Name,Category,Subcategory,Safety_rating,Quality_rating,Total_rating
330,"""Вкуснотеево"" традиционное 82,5%", Молочные продукты , Сливочное масло ,82,96,77
331,"Сливочное масло ""Белорусское"" ""Традиционное"" 82,5%", Молочные продукты , Сливочное масло ,86,74,71
332,"Сливочное масло Valuiki ""Традиционное"" 82,5%, высший сорт", Молочные продукты , Сливочное масло ,88,57,68
333,"Сливочное масло ""Милава"" 82,5%", Молочные продукты , Сливочное масло ,88,77,74
334,"Сливочное масло ""Радость вкуса"" Крестьянское 72,5%", Молочные продукты , Сливочное масло ,69,65,70
335,"Сливочное масло Belorus Export высшего сорта  82,5%", Молочные продукты , Сливочное масло ,73,54,66
336,"Сливочное масло ""Лакомо"" Традиционное высшего сорта 82,5%", Молочные продукты , Сливочное масло ,58,51,63
337,Сливочное масло Lurpak 82%, Молочные продукты , Сливочное масло ,69,82,69
338,Сливочное масло Valio Традиционное  82%, Молочные продукты , Сливочное масло ,63,73,65
339,"Сливочное масло ""Доярушка"" 82,5%", Молочные продукты , Сливочное масло ,76,72,72
340,"Сливочное масло ""Из Вологды"" ""Крестьянское""  72,5%, высший сорт", Молочные продукты , Сливочное масло ,76,72,72
341,"Сливочное масло ""Сыробогатов"" Традиционное 82,5%", Молочные продукты , Сливочное масло ,76,72,72
342,"Сливочное масло ""Главмаслопром"", 82,5%", Молочные продукты , Сливочное масло ,76,72,72
343,"Сливочное масло ""Залесский фермер"", 82,5%", Молочные продукты , Сливочное масло ,76,72,72
344,"Сливочное масло ""Искренне Ваш"" ""Традиционное"" 82,5%", Молочные продукты , Сливочное масло ,76,72,72
345,"Топленое масло ""Починки""", Молочные продукты , Сливочное масло ,76,72,72
346,"Топленое масло ""Избёнка""", Молочные продукты , Сливочное масло ,76,72,72
347,"Топленое масло ""ВкусВилл""", Молочные продукты , Сливочное масло ,76,72,72
348,Топленое масло President, Молочные продукты , Сливочное масло ,76,72,72
349,"Сливочное масло ""Рузское"" Традиционное 82,5%", Молочные продукты , Сливочное масло ,76,72,72
350,"Сливочное масло ""Останкинское"" ""Традиционное"" 82,5%", Молочные продукты , Сливочное масло ,76,72,72
351,"Сливочное масло ""Простоквашино"" ""Традиционное"" 82%, высший сорт", Молочные продукты , Сливочное масло ,76,72,72
352,"Масло сливочное ""Князь Вежич"" ""Традиционное"" 82.5%, высший сорт", Молочные продукты , Сливочное масло ,76,72,72
353,"Сливочное масло ""Вологодское лето"" ""Традиционное"" 82,5%, высший сорт", Молочные продукты , Сливочное масло ,76,72,72
354,"Сливочное масло ""Милье"" ""Традиционное"" 82,5%, высший сорт", Молочные продукты , Сливочное масло ,76,72,72
355,"Сливочное масло ""Му-у"" ""Традиционное"" 82,5%, высший сорт", Молочные продукты , Сливочное масло ,76,72,72
356,"Сливочное масло ""Романов луг"" ""Крестьянское"" 72,5%, высший сорт", Молочные продукты , Сливочное масло ,76,72,72
357,"Сливочное масло ""Простоквашино"" ""Крестьянское"" 72,5%, высший сорт", Молочные продукты , Сливочное масло ,76,72,72
358,"Сливочное масло ""Милава"" ""Крестьянское"" 72,5%, высший сорт", Молочные продукты , Сливочное масло ,76,72,72
359,"Сливочное масло ""Масло из России"", ""Традиционное 2"", 82,5%", Молочные продукты , Сливочное масло ,76,72,72
360,"Сливочное масло ""Баба Валя"", 82,0%", Молочные продукты , Сливочное масло ,76,72,72
361,"Сливочное масло ""Молочный дом"", ""Крестьянское"", 72,5%", Молочные продукты , Сливочное масло ,76,72,72
362,"Сливочное масло ""Молочный дом"", 82,5%", Молочные продукты , Сливочное масло ,76,72,72
363,"Сливочное масло ""Курский молочный завод"", ""Вологодские традиции"", 82,5%", Молочные продукты , Сливочное масло ,76,72,72
364,"Сливочное масло ""Масловита"", ""Традиционное"", 82,5%", Молочные продукты , Сливочное масло ,76,72,72
365,"Сливочное масло ""Крестьянское"", ООО ""Вита"" , 72,5%", Молочные продукты , Сливочное масло ,76,72,72
366,"Сливочное масло ""Росмол"" ""Золотое"" ""Традиционное"", 82,5%", Молочные продукты , Сливочное масло ,76,72,72
